holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,month,weekday,hour,traffic_volume
none,282.21,0.0,0.0,90,Clouds,October,Friday,18,4479
none,281.69,0.0,0.0,75,Clouds,October,Friday,19,3804
none,281.26,0.0,0.0,90,Clouds,October,Friday,20,2908
none,280.66,0.0,0.0,92,Mist,October,Friday,21,2942
none,280.43,0.0,0.0,92,Drizzle,October,Friday,22,3077
none,280.43,0.0,0.0,92,Drizzle,October,Friday,22,3077
none,280.1,0.0,0.0,92,Mist,October,Friday,23,2051
none,280.1,0.0,0.0,92,Rain,October,Friday,23,2051
none,280.1,0.0,0.0,92,Drizzle,October,Friday,23,2051
none,280.06,0.0,0.0,92,Rain,October,Saturday,0,1270
none,280.06,0.0,0.0,92,Rain,October,Saturday,0,1270
none,280.28,0.0,0.0,96,Drizzle,October,Saturday,1,773
none,280.28,0.0,0.0,96,Rain,October,Saturday,1,773
none,280.38,0.0,0.0,96,Drizzle,October,Saturday,2,589
none,280.62,0.0,0.0,96,Drizzle,October,Saturday,3,432
none,280.62,0.0,0.0,96,Mist,October,Saturday,3,432
none,280.91,0.0,0.0,96,Mist,October,Saturday,4,401
none,280.91,0.0,0.0,96,Drizzle,October,Saturday,4,401
none,280.91,0.0,0.0,96,Rain,October,Saturday,4,401
none,280.96,0.0,0.0,96,Rain,October,Saturday,5,759
none,280.96,0.0,0.0,96,Mist,October,Saturday,5,759
none,280.96,0.0,0.0,96,Drizzle,October,Saturday,5,759
none,281.13,0.0,0.0,96,Rain,October,Saturday,6,1313
none,281.13,0.0,0.0,96,Mist,October,Saturday,6,1313
none,281.13,0.0,0.0,96,Drizzle,October,Saturday,6,1313
none,281.28,0.0,0.0,100,Rain,October,Saturday,7,1824
none,281.28,0.0,0.0,100,Mist,October,Saturday,7,1824
none,281.28,0.0,0.0,100,Drizzle,October,Saturday,7,1824
none,281.19,0.0,0.0,100,Rain,October,Saturday,8,2787
none,281.19,0.0,0.0,100,Mist,October,Saturday,8,2787
none,281.19,0.0,0.0,100,Drizzle,October,Saturday,8,2787
none,281.7,0.0,0.0,100,Rain,October,Saturday,9,3713
none,281.7,0.0,0.0,100,Drizzle,October,Saturday,9,3713
none,281.7,0.0,0.0,100,Mist,October,Saturday,9,3713
none,281.7,0.0,0.0,100,Drizzle,October,Saturday,9,3713
none,282.02,0.0,0.0,100,Rain,October,Saturday,10,3815
none,282.02,0.0,0.0,100,Drizzle,October,Saturday,10,3815
none,282.02,0.0,0.0,100,Mist,October,Saturday,10,3815
none,282.02,0.0,0.0,100,Rain,October,Saturday,10,3815
none,282.35,0.0,0.0,100,Rain,October,Saturday,11,4339
none,282.35,0.0,0.0,100,Mist,October,Saturday,11,4339
none,282.35,0.0,0.0,100,Drizzle,October,Saturday,11,4339
none,282.71,0.0,0.0,100,Rain,October,Saturday,12,4613
none,282.71,0.0,0.0,100,Mist,October,Saturday,12,4613
none,282.71,0.0,0.0,100,Rain,October,Saturday,12,4613
none,282.71,0.0,0.0,100,Rain,October,Saturday,12,4613
none,283.31,0.0,0.0,48,Rain,October,Saturday,13,4507
none,283.79,0.0,0.0,90,Clouds,October,Saturday,14,4452
none,284.2,0.0,0.0,75,Clouds,October,Saturday,15,4636
none,284.32,0.0,0.0,90,Clouds,October,Saturday,16,4810
none,284.13,0.0,0.0,75,Clouds,October,Saturday,17,5125
none,283.14,0.0,0.0,40,Clouds,October,Saturday,18,4337
none,281.4,0.0,0.0,40,Clouds,October,Saturday,19,3644
none,280.47,0.0,0.0,20,Clouds,October,Saturday,20,3107
none,279.52,0.0,0.0,20,Clouds,October,Saturday,21,2929
none,278.85,0.0,0.0,48,Mist,October,Saturday,22,2865
none,278.12,0.0,0.0,48,Fog,October,Saturday,23,2340
none,277.94,0.0,0.0,48,Mist,October,Sunday,0,1372
none,275.93,0.0,0.0,60,Fog,October,Sunday,8,1928
none,275.93,0.0,0.0,60,Mist,October,Sunday,8,1928
none,284.09,0.0,0.0,75,Clouds,October,Sunday,17,4695
none,282.6,0.0,0.0,75,Clouds,October,Sunday,18,4335
none,281.72,0.0,0.0,90,Clouds,October,Sunday,22,1583
none,281.26,0.0,0.0,90,Clouds,October,Sunday,23,959
none,281.29,0.0,0.0,75,Clouds,October,Monday,0,498
none,281.01,0.0,0.0,75,Clouds,October,Monday,1,306
none,280.57,0.0,0.0,40,Clouds,October,Monday,2,259
none,280.54,0.0,0.0,75,Clouds,October,Monday,3,324
none,279.37,0.0,0.0,8,Mist,October,Monday,4,806
none,279.18,0.0,0.0,8,Mist,October,Monday,5,2622
none,279.05,0.0,0.0,8,Mist,October,Monday,6,5456
none,282.7,0.0,0.0,38,Clear,October,Monday,10,4324
none,286.17,0.0,0.0,40,Clouds,October,Monday,11,4378
none,288.61,0.0,0.0,75,Clouds,October,Monday,12,4639
none,290.59,0.0,0.0,20,Clouds,October,Monday,13,4546
none,292.21,0.0,0.0,75,Clouds,October,Monday,14,5006
none,293.56,0.0,0.0,75,Clouds,October,Monday,15,5361
none,293.43,0.0,0.0,40,Clouds,October,Monday,16,6101
none,293.4,0.0,0.0,40,Clouds,October,Monday,17,5781
none,291.47,0.0,0.0,20,Clouds,October,Monday,18,4272
none,289.17,0.0,0.0,20,Clouds,October,Monday,19,3091
none,287.28,0.0,0.0,1,Clear,October,Monday,20,2434
none,286.1,0.0,0.0,1,Clear,October,Monday,21,1984
none,285.45,0.0,0.0,75,Clouds,October,Monday,22,1383
none,285.33,0.0,0.0,90,Clouds,October,Monday,23,959
none,285.07,0.0,0.0,90,Clouds,October,Tuesday,0,511
none,284.58,0.0,0.0,90,Clouds,October,Tuesday,1,346
none,283.88,0.0,0.0,75,Clouds,October,Tuesday,2,253
none,283.55,0.0,0.0,75,Clouds,October,Tuesday,3,349
none,282.85,0.0,0.0,20,Clouds,October,Tuesday,4,807
none,282.42,0.0,0.0,20,Clouds,October,Tuesday,5,2669
none,282.13,0.0,0.0,75,Clouds,October,Tuesday,6,5210
none,281.85,0.0,0.0,40,Clouds,October,Tuesday,7,6083
none,281.85,0.0,0.0,20,Clouds,October,Tuesday,8,5790
none,283.07,0.0,0.0,75,Clouds,October,Tuesday,9,5484
none,284.53,0.0,0.0,90,Clouds,October,Tuesday,10,4407
none,285.6,0.0,0.0,75,Clouds,October,Tuesday,11,4725
none,286.63,0.0,0.0,90,Clouds,October,Tuesday,12,4826
none,286.75,0.0,0.0,99,Rain,October,Tuesday,13,4945
none,287.97,0.0,0.0,90,Clouds,October,Tuesday,14,5065
none,288.54,0.0,0.0,99,Thunderstorm,October,Tuesday,15,5618
none,288.72,0.0,0.0,90,Clouds,October,Tuesday,16,6094
none,288.53,0.0,0.0,90,Clouds,October,Tuesday,17,5844
none,288.16,0.0,0.0,90,Clouds,October,Tuesday,18,4649
none,287.59,0.0,0.0,90,Clouds,October,Tuesday,19,3180
none,287.21,0.0,0.0,90,Clouds,October,Tuesday,20,2963
none,286.29,0.0,0.0,90,Clouds,October,Tuesday,21,2450
none,285.7,0.0,0.0,90,Clouds,October,Tuesday,22,1613
none,285.61,0.0,0.0,90,Clouds,October,Tuesday,23,1021
none,285.37,0.0,0.0,99,Drizzle,October,Wednesday,0,580
none,285.37,0.0,0.0,99,Mist,October,Wednesday,0,580
none,285.51,0.0,0.0,90,Clouds,October,Wednesday,1,298
none,285.6,0.0,0.0,100,Haze,October,Wednesday,2,261
none,285.99,0.0,0.0,100,Mist,October,Wednesday,3,408
none,285.99,0.0,0.0,100,Haze,October,Wednesday,3,408
none,285.94,0.0,0.0,100,Mist,October,Wednesday,4,793
none,285.94,0.0,0.0,100,Thunderstorm,October,Wednesday,4,793
none,285.97,0.0,0.0,90,Mist,October,Wednesday,5,2643
none,285.97,0.0,0.0,90,Rain,October,Wednesday,5,2643
none,285.97,0.0,0.0,90,Thunderstorm,October,Wednesday,5,2643
none,285.73,0.0,0.0,90,Mist,October,Wednesday,6,5593
none,285.73,0.0,0.0,90,Thunderstorm,October,Wednesday,6,5593
none,285.73,0.0,0.0,90,Rain,October,Wednesday,6,5593
none,285.73,0.0,0.0,90,Thunderstorm,October,Wednesday,6,5593
none,285.5,0.0,0.0,90,Rain,October,Wednesday,7,5722
none,285.5,0.0,0.0,90,Mist,October,Wednesday,7,5722
none,285.55,0.0,0.0,90,Drizzle,October,Wednesday,8,5607
none,285.55,0.0,0.0,90,Mist,October,Wednesday,8,5607
none,285.55,0.0,0.0,90,Rain,October,Wednesday,8,5607
none,285.55,0.0,0.0,90,Thunderstorm,October,Wednesday,8,5607
none,285.93,0.0,0.0,90,Drizzle,October,Wednesday,9,5492
none,285.93,0.0,0.0,90,Mist,October,Wednesday,9,5492
none,285.93,0.0,0.0,90,Rain,October,Wednesday,9,5492
none,286.34,0.0,0.0,90,Mist,October,Wednesday,10,4542
none,286.82,0.0,0.0,90,Mist,October,Wednesday,11,4720
none,286.82,0.0,0.0,90,Fog,October,Wednesday,11,4720
none,288.36,0.0,0.0,90,Mist,October,Wednesday,12,4982
none,288.36,0.0,0.0,90,Haze,October,Wednesday,12,4982
none,288.36,0.0,0.0,90,Fog,October,Wednesday,12,4982
none,289.08,0.0,0.0,90,Haze,October,Wednesday,13,5032
none,289.08,0.0,0.0,90,Mist,October,Wednesday,13,5032
none,289.08,0.0,0.0,90,Fog,October,Wednesday,13,5032
none,289.88,0.0,0.0,90,Mist,October,Wednesday,14,5212
none,289.88,0.0,0.0,90,Haze,October,Wednesday,14,5212
none,290.24,0.0,0.0,90,Mist,October,Wednesday,15,5661
none,290.24,0.0,0.0,90,Haze,October,Wednesday,15,5661
none,290.24,0.0,0.0,90,Rain,October,Wednesday,15,5661
none,290.01,0.0,0.0,90,Mist,October,Wednesday,16,5812
none,289.62,0.0,0.0,90,Haze,October,Wednesday,17,5855
none,289.62,0.0,0.0,90,Mist,October,Wednesday,17,5855
none,289.61,0.0,0.0,90,Haze,October,Wednesday,18,4416
none,289.61,0.0,0.0,90,Mist,October,Wednesday,18,4416
none,289.06,0.0,0.0,90,Mist,October,Wednesday,19,3118
none,288.34,0.0,0.0,75,Haze,October,Wednesday,20,2877
none,288.34,0.0,0.0,75,Mist,October,Wednesday,20,2877
none,287.06,0.0,0.0,20,Mist,October,Wednesday,21,2498
none,287.41,0.0,0.0,75,Mist,October,Wednesday,22,1701
none,287.52,0.0,0.0,90,Mist,October,Wednesday,23,1028
none,287.81,0.0,0.0,90,Mist,October,Thursday,0,578
none,287.29,0.0,0.0,75,Mist,October,Thursday,1,354
none,287.23,0.0,0.0,90,Mist,October,Thursday,2,272
none,286.44,0.0,0.0,90,Mist,October,Thursday,3,370
none,285.32,0.0,0.0,90,Mist,October,Thursday,4,809
none,285.32,0.0,0.0,90,Fog,October,Thursday,4,809
none,285.43,0.0,0.0,90,Mist,October,Thursday,5,2641
none,285.53,0.0,0.0,75,Mist,October,Thursday,6,4957
none,285.2,0.0,0.0,90,Mist,October,Thursday,7,6036
none,285.2,0.0,0.0,90,Fog,October,Thursday,7,6036
none,285.02,0.0,0.0,90,Mist,October,Thursday,8,5309
none,286.43,0.0,0.0,90,Mist,October,Thursday,10,4438
none,287.36,0.0,0.0,90,Mist,October,Thursday,11,4723
none,287.6,0.0,0.0,90,Mist,October,Thursday,12,4879
none,287.29,0.0,0.0,90,Clouds,October,Thursday,13,5062
none,286.41,0.0,0.0,90,Rain,October,Thursday,14,5450
none,286.41,0.0,0.0,90,Mist,October,Thursday,14,5450
none,286.41,0.0,0.0,90,Drizzle,October,Thursday,14,5450
none,286.41,0.0,0.0,90,Drizzle,October,Thursday,14,5450
none,285.8,0.0,0.0,90,Drizzle,October,Thursday,15,5888
none,285.8,0.0,0.0,90,Mist,October,Thursday,15,5888
none,285.8,0.0,0.0,90,Rain,October,Thursday,15,5888
none,285.8,0.0,0.0,90,Drizzle,October,Thursday,15,5888
none,285.8,0.0,0.0,90,Rain,October,Thursday,15,5888
none,285.29,0.0,0.0,90,Rain,October,Thursday,16,6473
none,285.29,0.0,0.0,90,Mist,October,Thursday,16,6473
none,285.29,0.0,0.0,90,Drizzle,October,Thursday,16,6473
none,284.77,0.0,0.0,90,Rain,October,Thursday,17,6488
none,284.77,0.0,0.0,90,Mist,October,Thursday,17,6488
none,284.77,0.0,0.0,90,Rain,October,Thursday,17,6488
none,284.29,0.0,0.0,90,Drizzle,October,Thursday,18,5351
none,284.29,0.0,0.0,90,Mist,October,Thursday,18,5351
none,284.29,0.0,0.0,90,Rain,October,Thursday,18,5351
none,284.29,0.0,0.0,90,Rain,October,Thursday,18,5351
none,283.79,0.0,0.0,90,Drizzle,October,Thursday,19,3500
none,283.79,0.0,0.0,90,Mist,October,Thursday,19,3500
none,283.79,0.0,0.0,90,Rain,October,Thursday,19,3500
none,283.44,0.0,0.0,90,Rain,October,Thursday,20,2856
none,283.44,0.0,0.0,90,Mist,October,Thursday,20,2856
none,283.44,0.0,0.0,90,Drizzle,October,Thursday,20,2856
none,283.22,0.0,0.0,90,Rain,October,Thursday,21,2587
none,283.22,0.0,0.0,90,Mist,October,Thursday,21,2587
none,283.22,0.0,0.0,90,Drizzle,October,Thursday,21,2587
none,282.82,0.0,0.0,90,Clouds,October,Thursday,22,1979
none,282.13,0.0,0.0,90,Clouds,October,Thursday,23,1284
none,281.05,0.0,0.0,90,Rain,October,Friday,0,665
none,281.05,0.0,0.0,90,Rain,October,Friday,0,665
none,281.05,0.0,0.0,90,Drizzle,October,Friday,0,665
none,280.44,0.0,0.0,90,Drizzle,October,Friday,1,432
none,280.44,0.0,0.0,90,Rain,October,Friday,1,432
none,280.07,0.0,0.0,90,Rain,October,Friday,2,326
none,280.07,0.0,0.0,90,Mist,October,Friday,2,326
none,280.07,0.0,0.0,90,Drizzle,October,Friday,2,326
none,279.54,0.0,0.0,90,Rain,October,Friday,3,380
none,279.54,0.0,0.0,90,Mist,October,Friday,3,380
none,279.54,0.0,0.0,90,Drizzle,October,Friday,3,380
none,279.54,0.0,0.0,90,Drizzle,October,Friday,3,380
none,278.93,0.0,0.0,90,Rain,October,Friday,4,705
none,278.93,0.0,0.0,90,Mist,October,Friday,4,705
none,278.93,0.0,0.0,90,Rain,October,Friday,4,705
none,278.93,0.0,0.0,90,Drizzle,October,Friday,4,705
none,278.93,0.0,0.0,90,Drizzle,October,Friday,4,705
none,278.27,0.0,0.0,90,Rain,October,Friday,5,2430
none,278.27,0.0,0.0,90,Mist,October,Friday,5,2430
none,278.27,0.0,0.0,90,Rain,October,Friday,5,2430
none,278.27,0.0,0.0,90,Thunderstorm,October,Friday,5,2430
none,278.07,0.0,0.0,90,Rain,October,Friday,6,5426
none,278.07,0.0,0.0,90,Mist,October,Friday,6,5426
none,278.07,0.0,0.0,90,Rain,October,Friday,6,5426
none,277.53,0.0,0.0,90,Rain,October,Friday,7,6499
none,277.53,0.0,0.0,90,Rain,October,Friday,7,6499
none,276.23,0.0,0.0,90,Rain,October,Friday,8,5856
none,276.23,0.0,0.0,90,Mist,October,Friday,8,5856
none,276.23,0.0,0.0,90,Rain,October,Friday,8,5856
none,275.66,0.0,0.0,90,Rain,October,Friday,9,5234
none,275.66,0.0,0.0,90,Mist,October,Friday,9,5234
none,275.66,0.0,0.0,90,Snow,October,Friday,9,5234
none,275.02,0.0,0.0,90,Rain,October,Friday,10,4695
none,275.02,0.0,0.0,90,Mist,October,Friday,10,4695
none,275.02,0.0,0.0,90,Rain,October,Friday,10,4695
none,275.02,0.0,0.0,90,Snow,October,Friday,10,4695
none,275.03,0.0,0.0,90,Rain,October,Friday,11,5341
none,275.03,0.0,0.0,90,Snow,October,Friday,11,5341
none,275.03,0.0,0.0,90,Mist,October,Friday,11,5341
none,275.03,0.0,0.0,90,Rain,October,Friday,11,5341
none,274.5,0.0,0.0,90,Mist,October,Friday,12,5943
none,274.5,0.0,0.0,90,Snow,October,Friday,12,5943
none,275.01,0.0,0.0,90,Snow,October,Friday,13,5874
none,275.38,0.0,0.0,90,Snow,October,Friday,14,5879
none,275.38,0.0,0.0,90,Mist,October,Friday,14,5879
none,275.85,0.0,0.0,90,Snow,October,Friday,15,6060
none,276.56,0.0,0.0,90,Clouds,October,Friday,16,6348
none,276.7,0.0,0.0,90,Clouds,October,Friday,17,5955
none,276.71,0.0,0.0,90,Clouds,October,Friday,18,5341
none,276.43,0.0,0.0,90,Clouds,October,Friday,19,4144
none,276.23,0.0,0.0,90,Clouds,October,Friday,20,3249
none,275.99,0.0,0.0,75,Clouds,October,Friday,21,3017
none,276.28,0.0,0.0,90,Clouds,October,Friday,22,2765
none,276.28,0.0,0.0,90,Clouds,October,Friday,23,1894
none,276.01,0.0,0.0,90,Clouds,October,Saturday,0,1159
none,275.36,0.0,0.0,90,Clouds,October,Saturday,1,822
none,274.93,0.0,0.0,20,Clouds,October,Saturday,2,641
none,274.28,0.0,0.0,20,Clouds,October,Saturday,3,411
none,274.01,0.0,0.0,1,Clear,October,Saturday,4,468
none,273.71,0.0,0.0,1,Clear,October,Saturday,5,723
none,273.43,0.0,0.0,1,Clear,October,Saturday,6,1415
none,273.65,0.0,0.0,20,Clouds,October,Saturday,7,2191
none,274.58,0.0,0.0,75,Clouds,October,Saturday,8,3185
none,275.39,0.0,0.0,90,Clouds,October,Saturday,9,4076
none,275.44,0.0,0.0,0,Clear,October,Saturday,10,4522
none,276.11,0.0,0.0,90,Clouds,October,Saturday,11,6012
none,276.48,0.0,0.0,90,Clouds,October,Saturday,12,5975
none,276.5,0.0,0.0,90,Clouds,October,Saturday,13,5307
none,276.56,0.0,0.0,90,Clouds,October,Saturday,14,4678
none,276.61,0.0,0.0,90,Clouds,October,Saturday,15,4405
none,276.9,0.0,0.0,90,Clouds,October,Saturday,16,4403
none,276.61,0.0,0.0,90,Clouds,October,Saturday,17,4311
none,276.34,0.0,0.0,90,Clouds,October,Saturday,18,4198
none,275.96,0.0,0.0,90,Clouds,October,Saturday,19,3475
none,275.6,0.0,0.0,90,Clouds,October,Saturday,20,3078
none,274.86,0.0,0.0,90,Clouds,October,Saturday,21,2931
none,274.05,0.0,0.0,20,Clouds,October,Saturday,22,2941
none,273.62,0.0,0.0,20,Clouds,October,Saturday,23,2240
none,273.52,0.0,0.0,20,Clouds,October,Sunday,0,1564
none,273.54,0.0,0.0,90,Clouds,October,Sunday,1,795
none,273.63,0.0,0.0,90,Clouds,October,Sunday,2,447
none,273.63,0.0,0.0,90,Clouds,October,Sunday,3,443
none,273.22,0.0,0.0,90,Clouds,October,Sunday,4,330
none,272.75,0.0,0.0,75,Clouds,October,Sunday,5,453
none,272.16,0.0,0.0,75,Clouds,October,Sunday,6,755
none,271.06,0.0,0.0,20,Clouds,October,Sunday,7,953
none,270.68,0.0,0.0,1,Clear,October,Sunday,8,1650
none,272.6,0.0,0.0,1,Clear,October,Sunday,9,2442
none,274.06,0.0,0.0,1,Clear,October,Sunday,10,3230
none,275.81,0.0,0.0,1,Clear,October,Sunday,11,3575
none,277.54,0.0,0.0,20,Clouds,October,Sunday,12,4139
none,278.54,0.0,0.0,40,Clouds,October,Sunday,13,3892
none,278.97,0.0,0.0,40,Clouds,October,Sunday,14,3989
none,278.91,0.0,0.0,75,Clouds,October,Sunday,15,4294
none,278.81,0.0,0.0,75,Clouds,October,Sunday,16,4521
none,278.27,0.0,0.0,75,Clouds,October,Sunday,17,4280
none,276.67,0.0,0.0,75,Clouds,October,Sunday,18,3945
none,275.86,0.0,0.0,75,Clouds,October,Sunday,19,3169
none,274.29,0.0,0.0,75,Clouds,October,Sunday,20,2772
none,273.37,0.0,0.0,75,Clouds,October,Sunday,21,2213
none,272.77,0.0,0.0,75,Clouds,October,Sunday,22,1570
none,272.01,0.0,0.0,75,Clouds,October,Sunday,23,1065
none,271.78,0.0,0.0,40,Clouds,October,Monday,0,530
none,271.41,0.0,0.0,75,Haze,October,Monday,1,331
none,271.46,0.0,0.0,75,Mist,October,Monday,2,270
none,271.76,0.0,0.0,75,Clouds,October,Monday,3,316
none,272.24,0.0,0.0,90,Clouds,October,Monday,4,799
none,271.98,0.0,0.0,90,Clouds,October,Monday,5,2513
none,271.53,0.0,0.0,40,Clouds,October,Monday,6,5503
none,271.46,0.0,0.0,40,Clouds,October,Monday,7,6642
none,271.7,0.0,0.0,40,Clouds,October,Monday,8,6195
none,273.26,0.0,0.0,75,Clouds,October,Monday,9,5246
none,274.9,0.0,0.0,90,Clouds,October,Monday,10,4460
none,276.33,0.0,0.0,90,Clouds,October,Monday,11,4580
none,277.58,0.0,0.0,90,Snow,October,Monday,12,4771
none,278.5,0.0,0.0,90,Clouds,October,Monday,13,4836
none,279.3,0.0,0.0,90,Clouds,October,Monday,14,5138
none,279.89,0.0,0.0,90,Clouds,October,Monday,15,5606
none,280.11,0.0,0.0,40,Clouds,October,Monday,16,6120
none,279.82,0.0,0.0,40,Clouds,October,Monday,17,5985
none,278.69,0.0,0.0,40,Clouds,October,Monday,18,4418
none,277.75,0.0,0.0,40,Clouds,October,Monday,19,3089
none,276.77,0.0,0.0,40,Clouds,October,Monday,20,2636
none,276.61,0.0,0.0,75,Clouds,October,Monday,21,2117
none,276.06,0.0,0.0,75,Clouds,October,Monday,22,1437
none,275.22,0.0,0.0,20,Clouds,October,Monday,23,920
none,274.75,0.0,0.0,20,Clouds,October,Tuesday,0,600
none,274.24,0.0,0.0,20,Clouds,October,Tuesday,1,393
none,273.47,0.0,0.0,20,Clouds,October,Tuesday,2,298
none,273.5,0.0,0.0,1,Clear,October,Tuesday,3,352
none,273.15,0.0,0.0,75,Clouds,October,Tuesday,4,762
none,273.0,0.0,0.0,20,Clouds,October,Tuesday,5,2519
none,272.69,0.0,0.0,20,Clouds,October,Tuesday,6,5478
none,273.08,0.0,0.0,40,Clouds,October,Tuesday,7,6728
none,273.91,0.0,0.0,75,Clouds,October,Tuesday,8,5972
none,274.82,0.0,0.0,75,Clouds,October,Tuesday,9,5280
none,276.16,0.0,0.0,75,Clouds,October,Tuesday,10,4626
none,277.69,0.0,0.0,90,Clouds,October,Tuesday,11,4947
none,278.47,0.0,0.0,90,Clouds,October,Tuesday,12,5125
none,279.12,0.0,0.0,90,Clouds,October,Tuesday,13,5130
none,279.28,0.0,0.0,90,Clouds,October,Tuesday,14,5394
none,280.19,0.0,0.0,90,Clouds,October,Tuesday,15,5837
none,280.5,0.0,0.0,90,Clouds,October,Tuesday,16,6222
none,280.3,0.0,0.0,90,Clouds,October,Tuesday,17,5992
none,279.58,0.0,0.0,75,Clouds,October,Tuesday,18,4578
none,278.78,0.0,0.0,75,Clouds,October,Tuesday,19,3246
none,278.5,0.0,0.0,90,Clouds,October,Tuesday,20,2834
none,276.93,0.0,0.0,75,Clouds,October,Tuesday,21,2578
none,276.03,0.0,0.0,40,Clouds,October,Tuesday,22,1979
none,275.01,0.0,0.0,40,Clouds,October,Tuesday,23,1326
none,273.87,0.0,0.0,40,Clouds,October,Wednesday,0,541
none,272.99,0.0,0.0,1,Clear,October,Wednesday,1,346
none,272.41,0.0,0.0,1,Clear,October,Wednesday,2,265
none,272.31,0.0,0.0,1,Clear,October,Wednesday,3,338
none,272.39,0.0,0.0,1,Clear,October,Wednesday,4,765
none,271.73,0.0,0.0,1,Clear,October,Wednesday,5,2611
none,271.54,0.0,0.0,1,Clear,October,Wednesday,6,5577
none,271.12,0.0,0.0,1,Clear,October,Wednesday,7,6908
none,271.17,0.0,0.0,20,Clouds,October,Wednesday,8,6079
none,273.11,0.0,0.0,20,Clouds,October,Wednesday,9,5309
none,276.01,0.0,0.0,20,Clouds,October,Wednesday,10,4567
none,278.27,0.0,0.0,20,Clouds,October,Wednesday,11,4804
none,279.84,0.0,0.0,20,Clouds,October,Wednesday,12,5041
none,280.68,0.0,0.0,40,Clouds,October,Wednesday,13,5051
none,281.22,0.0,0.0,20,Clouds,October,Wednesday,14,5274
none,281.8,0.0,0.0,20,Clouds,October,Wednesday,15,5936
none,282.2,0.0,0.0,40,Clouds,October,Wednesday,16,6128
none,281.48,0.0,0.0,20,Clouds,October,Wednesday,17,5821
none,280.0,0.0,0.0,20,Clouds,October,Wednesday,18,4040
none,278.48,0.0,0.0,20,Clouds,October,Wednesday,19,2711
none,276.86,0.0,0.0,20,Clouds,October,Wednesday,20,2690
none,275.45,0.0,0.0,1,Clear,October,Wednesday,21,2539
none,274.05,0.0,0.0,1,Clear,October,Wednesday,22,1925
none,272.75,0.0,0.0,1,Clear,October,Wednesday,23,1471
none,271.73,0.0,0.0,1,Clear,November,Thursday,0,716
none,270.91,0.0,0.0,1,Clear,November,Thursday,1,453
none,270.15,0.0,0.0,1,Clear,November,Thursday,2,324
none,269.68,0.0,0.0,1,Clear,November,Thursday,3,390
none,269.44,0.0,0.0,1,Clear,November,Thursday,4,775
none,268.96,0.0,0.0,1,Clear,November,Thursday,5,2572
none,268.61,0.0,0.0,1,Clear,November,Thursday,6,5595
none,268.74,0.0,0.0,1,Clear,November,Thursday,7,6852
none,268.45,0.0,0.0,20,Clouds,November,Thursday,8,5892
none,270.9,0.0,0.0,1,Clear,November,Thursday,9,5327
none,273.45,0.0,0.0,1,Clear,November,Thursday,10,4756
none,275.9,0.0,0.0,20,Clouds,November,Thursday,11,5073
none,278.7,0.0,0.0,20,Clouds,November,Thursday,12,5286
none,280.25,0.0,0.0,20,Clouds,November,Thursday,13,5189
none,281.67,0.0,0.0,1,Clear,November,Thursday,14,5495
none,283.03,0.0,0.0,1,Clear,November,Thursday,15,5713
none,283.13,0.0,0.0,1,Clear,November,Thursday,16,6317
none,283.04,0.0,0.0,20,Clouds,November,Thursday,17,6306
none,281.3,0.0,0.0,20,Clouds,November,Thursday,18,4867
none,279.84,0.0,0.0,40,Clouds,November,Thursday,19,3501
none,278.88,0.0,0.0,40,Clouds,November,Thursday,20,3110
none,278.51,0.0,0.0,90,Clouds,November,Thursday,21,2727
none,279.26,0.0,0.0,90,Clouds,November,Thursday,22,1825
none,279.21,0.0,0.0,90,Drizzle,November,Thursday,23,1222
none,278.85,0.0,0.0,90,Clouds,November,Friday,0,611
none,277.59,0.0,0.0,75,Haze,November,Friday,1,441
none,277.01,0.0,0.0,40,Clouds,November,Friday,2,331
none,277.15,0.0,0.0,75,Clouds,November,Friday,3,365
none,277.9,0.0,0.0,75,Clouds,November,Friday,4,708
none,278.31,0.0,0.0,90,Clouds,November,Friday,5,2379
none,278.63,0.0,0.0,90,Clouds,November,Friday,6,5236
none,278.22,0.0,0.0,90,Clouds,November,Friday,7,6509
none,277.58,0.0,0.0,75,Clouds,November,Friday,8,5723
none,278.02,0.0,0.0,40,Clouds,November,Friday,9,5239
none,278.37,0.0,0.0,90,Clouds,November,Friday,10,4723
none,278.78,0.0,0.0,90,Clouds,November,Friday,11,5330
none,278.78,0.0,0.0,75,Clouds,November,Friday,12,5403
none,279.59,0.0,0.0,75,Clouds,November,Friday,13,5446
none,279.64,0.0,0.0,1,Clear,November,Friday,14,5669
none,280.0,0.0,0.0,40,Clouds,November,Friday,15,6093
none,279.76,0.0,0.0,40,Clouds,November,Friday,16,6323
none,278.9,0.0,0.0,40,Clouds,November,Friday,17,5856
none,277.06,0.0,0.0,40,Clouds,November,Friday,18,4987
none,275.29,0.0,0.0,40,Clouds,November,Friday,19,3681
none,274.98,0.0,0.0,20,Clouds,November,Friday,20,2902
